username,userlink,wbtext,time,likes,response,sentiment_category,sentiment_score
一颗香菇啊啊,https://weibo.com/5591461505,@不吃胡萝卜的兔兔先生,3月10日 12:31,0,0,-1,0.2014
盖世女瞎,https://weibo.com/6246791019,在这种有权威的全球榜单上看见中国人，真的好骄傲恭喜肖战，恭喜光点#肖战光点2020全球单曲畅销榜第七#,3月10日 12:31,0,0,1,0.8229
云烟tx533e,https://weibo.com/3992036601,恭喜肖战，光点很赞,3月10日 12:31,0,0,1,0.8859
卡bon卡,https://weibo.com/5283655429,看看别的国家的，真的是有好的作品，我们这的是靠流量刷的,3月10日 12:31,2,0,1,0.7978
金山糍粑爱波霸,https://weibo.com/justfuckingme,真的是太讽刺太搞笑了,3月10日 12:31,1,0,-1,0.2583
超级喵喵_,https://weibo.com/5495131805,恭喜《光点》恭喜肖战未来可期#肖战光点2020全球单曲畅销榜第七#,3月10日 12:31,0,0,1,0.7624
仏係irl_战羡,https://weibo.com/6636660779,恭喜肖战#肖战光点2020年全球单曲畅销榜第七# @X玖少年团肖战DAYTOY,3月10日 12:31,0,0,1,0.9169
余生唯有肖兔子DAYTOY,https://weibo.com/7481737767,#肖战光点2020全球单曲畅销榜第七# 恭喜光点，恭喜肖战,3月10日 12:31,0,0,1,0.792
一朵桃妖DAYTOY,https://weibo.com/5979858384,战战战，赞赞赞！,3月10日 12:31,0,0,1,0.9087
呆桃多可爱,https://weibo.com/6837130765,恭喜肖战，感谢光点在那段黑暗的日子里就如一束光照进了我的世界。,3月10日 12:31,0,0,1,0.9044
哥哥什么时候能瞟到我,https://weibo.com/2698359922,好听(ง •̀_•́)ง很棒很值得,3月10日 12:31,0,0,1,0.8741
花逗请说啦,https://weibo.com/5669121930,恭喜肖战,3月10日 12:31,0,0,1,0.7932
半五十的Bao子王子殿下,https://weibo.com/baolanyun,🐂🍺 #肖战光点#,3月10日 12:31,0,0,0,0.5518
___柒_柒_,https://weibo.com/2481177830,恭喜#肖战光点2020全球单曲畅销榜第七# 恭喜@X玖少年团肖战DAYTOY  希望以后有更多优秀的作品,3月10日 12:31,0,0,1,0.9233
布丁的微博小窝016,https://weibo.com/5545994438,恭喜恭喜🎉🍾️🍾️,3月10日 12:31,0,0,1,0.7822
黑着眼眶熬着夜e,https://weibo.com/3955810566,恭喜肖战啊,3月10日 12:31,0,0,1,0.8127
黛西西里儿,https://weibo.com/1858835581,#肖战光点2020全球单曲畅销榜第七# 肖哥加油(ง •̀_•́)ง,3月10日 12:31,0,0,1,0.8793
萍萍同学很忙,https://weibo.com/2413718491,全球第七，这么厉害？,3月10日 12:31,0,0,1,0.8048
燕还故塌,https://weibo.com/3320110657,好厉害(ง •̀_•́)ง！！！！恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:31,0,0,1,0.923
我是安心妈咪呀,https://weibo.com/7313379151,看看那几位男士，我们战战好干净,3月10日 12:31,0,0,1,0.8326
光点之夢,https://weibo.com/7457135966,恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:31,0,0,1,0.9166
龙骨山大侠,https://weibo.com/shuai1123581321,销售量除以105再来比！,3月10日 12:31,0,0,0,0.3972
用尽我的一切奔向你_1005xz,https://weibo.com/5666252179,恭喜肖战,3月10日 12:31,1,0,1,0.7932
羡云羡爱,https://weibo.com/7302403452,哇哦，在这个榜上看到我们国家的歌手了，好厉害的样子,3月10日 12:31,0,0,1,0.7953
fifi还是飞飞,https://weibo.com/6610137679,@白展堂的瓜子 某些🦐 “就一只口红钱，买个几百张，学生党也能接受的”,3月10日 12:31,0,0,-1,0.2329
开始改名了X,https://weibo.com/6463757503,恭喜恭喜,3月10日 12:31,0,0,1,0.7961
彭季芳,https://weibo.com/7372226298,#肖战光点2020全球单曲畅销榜第七#  恭喜我们华语男歌手肖战的音乐作品《光点》获得2020全球单曲畅销榜第七！ 这首歌没有实体专辑、没有在海外发行、没有打歌舞台、没有MV，但仍获得了这样的好成绩。感谢大家对这首音乐作品的喜爱与支持！  #肖战# @X玖少年团肖战DAYTOY 肖战超话,3月10日 12:31,0,0,1,0.9119
asyikX,https://weibo.com/7387266351,恭喜战哥!,3月10日 12:31,0,0,1,0.9266
肖z不动产toy,https://weibo.com/7300060121,牛逼啊！恭喜肖战的光点！,3月10日 12:31,0,0,1,0.8119
半语半倾城,https://weibo.com/6594002693,恭喜歌手肖战,3月10日 12:31,0,0,0,0.3807
温婉居家不卑不吭的小飞侠,https://weibo.com/7546719765,恭喜肖战。恭喜光点,3月10日 12:31,0,0,1,0.7695
豪盐许肖柔twelve,https://weibo.com/5685873747,战哥，加油！！！期待下一首嘻嘻,3月10日 12:31,0,0,1,0.9277
I苏小希,https://weibo.com/5773220437,中国人的骄傲 光点好听,3月10日 12:31,1,0,1,0.8057
May-DAYTOY,https://weibo.com/2069055745,恭喜肖战,3月10日 12:31,0,0,1,0.7932
多须,https://weibo.com/6070942804,#肖战光点2020全球单曲畅销榜第七#,3月10日 12:31,0,0,1,0.7046
外国乐器动物园,https://weibo.com/7530916646,嗯，除了第七首其他都听过,3月10日 12:31,0,0,0,0.6218
二朵蔷薇,https://weibo.com/5754194390,#肖战光点2020全球单曲畅销榜第七# #肖战光点ifpi全球单曲榜第七# 肖战太牛啦！光点值得，光点是一首很治愈的歌，在那黑暗的日子里给了我们很多力量！,3月10日 12:31,0,0,1,0.9102
磕糖蜡笔精,https://weibo.com/7530019156,恭喜肖战！光点真的超级好听的！,3月10日 12:31,0,0,1,0.8916
灼灼其华而不妖,https://weibo.com/5380263880,上榜所有的音乐人都很优秀，为肖战光点上榜骄傲，为中国文化输出骄傲,3月10日 12:31,1,0,1,0.8706
一往而情堔,https://weibo.com/2931190085,我崽真棒,3月10日 12:31,0,0,1,0.8748
余生唯有肖兔子DAYTOY,https://weibo.com/7481737767,恭喜肖战，恭喜光点，继续加油！,3月10日 12:31,0,0,1,0.9033
Luna小半,https://weibo.com/3668893912,世界？那有点牛逼，真为祖国长脸,3月10日 12:31,0,0,0,0.3911
是方未呀,https://weibo.com/7357699422,优秀了呀,3月10日 12:31,0,0,1,0.8202
小啵的桃桃呀,https://weibo.com/5478451205,#肖战光点2020全球单曲畅销榜第七# 恭喜肖战！！太棒了！！,3月10日 12:31,0,0,1,0.9142
MarcYYX,https://weibo.com/5531324493,心里面没点B数嘛？,3月10日 12:31,3,0,-1,0.2332
呆桃我好想你,https://weibo.com/6089129111,恭喜啊,3月10日 12:31,0,0,1,0.805
果大大大王,https://weibo.com/1002491283,#肖战光点ifpi全球单曲榜第七#  #肖战光点2020全球单曲畅销榜第七# 恭喜肖战，贺喜光点。优秀的人总会有闪光的这一天，肖战值得,3月10日 12:31,0,0,1,0.9096
兔兔果菲,https://weibo.com/7470424027,努力的人终会被看见#肖战#,3月10日 12:31,0,0,1,0.8762
肖z不动产toy,https://weibo.com/7300060121,恭喜肖战！恭喜光点,3月10日 12:31,0,0,1,0.7833
a无言的tn,https://weibo.com/7420679231,有耳福啦，好多好听的歌曲。,3月10日 12:31,0,0,1,0.8439
心蕊mylove2020,https://weibo.com/7380682192,肖战超话 #肖战我喜欢你# #肖战正能量艺人# 告诉你什么是优秀！👍👍👍👍,3月10日 12:31,0,0,1,0.91
邻舍2333,https://weibo.com/6686133352,就他妈听都没听过的也能上榜 想啸,3月10日 12:31,0,0,0,0.5734
渡河学姐,https://weibo.com/6623127437,为你骄傲@X玖少年团肖战DAYTOY,3月10日 12:31,0,0,1,0.9296
采蘑菇的开花的树,https://weibo.com/2410798061,#肖战光点2020全球单曲畅销榜第七#  恭喜我们华语男歌手肖战的音乐作品《光点》获得2020全球单曲畅销榜第七！ 感谢大家对这首音乐作品的喜爱与支持！  肖战《光点》还参与了爱心午餐、音乐教室、爱心书屋，等多个公益项目。正能量满满！  期待肖战更多的优秀作品！  #肖战#,3月10日 12:31,0,0,1,0.9125
婷雅DAYTOY,https://weibo.com/6517903217,恭喜肖战！恭喜光点！,3月10日 12:31,0,0,1,0.7997
银河战姐,https://weibo.com/7530790113,肖战光点太棒了👏,3月10日 12:31,0,0,1,0.8656
曹霞林ajy,https://weibo.com/6328799822,肖战，恭喜啊！继续加油哦[米奇比心],3月10日 12:31,0,0,1,0.9933
jisn伊思,https://weibo.com/2789663643,更想说一句粉丝厉害，辛苦了,3月10日 12:31,0,0,1,0.8175
OneLegging,https://weibo.com/2546931530,喔吼,3月10日 12:31,0,0,0,0.4702
一个没有pyq的姑娘,https://weibo.com/5512276143,哇喔,3月10日 12:30,0,0,0,0.6401
卧底刺猬侠,https://weibo.com/7289436993,#肖战光点2020全球单曲畅销榜第七# 恭喜肖战,3月10日 12:30,0,0,1,0.7934
肖战的小肥虾啊,https://weibo.com/7045372157,恭喜啊,3月10日 12:30,0,0,1,0.805
装在坛子里的鱼,https://weibo.com/7384230598,恭喜肖战，恭喜光点。,3月10日 12:30,1,0,1,0.7817
咬一口呆桃-,https://weibo.com/7438603585,恭喜肖战，恭喜光点,3月10日 12:30,0,0,1,0.7909
半妆绿绿,https://weibo.com/5593169238,有我一份力量，哈哈哈,3月10日 12:30,0,0,1,0.8374
最喜欢他,https://weibo.com/5326674984,恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9166
大号想得开居士,https://weibo.com/6212523109,肖战优秀,3月10日 12:30,0,0,1,0.8596
无界的爱summer-,https://weibo.com/5601404877,超喜欢光点,3月10日 12:30,0,0,1,0.8898
叫我余淮小爷,https://weibo.com/5202792811,不关注欧美圈，都不认识,3月10日 12:30,1,0,-1,0.2495
萶暖婲蒈,https://weibo.com/3658072405,不懂，但感觉很厉害,3月10日 12:30,0,0,1,0.7405
何必问君平,https://weibo.com/2711943702,期待之后更好的作品,3月10日 12:30,0,0,1,0.8789
肖战xz为爱战放,https://weibo.com/7526285325,#肖战光点2020全球单曲畅销榜第七# xz#肖战# 好棒啊！@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9248
Hik-虾米吖,https://weibo.com/6550009506,恭喜肖战，@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9143
渣浪的baba,https://weibo.com/7288176011,🐮🍺，恭喜大帅哥,3月10日 12:30,0,0,1,0.8212
我爱小月一辈子,https://weibo.com/7283794549,哇哦，厉害！肖战牛，祝我们国家上榜的音乐人越来越多#肖战光点2020全球单曲畅销榜第七#,3月10日 12:30,0,0,1,0.9065
黑眼豆豆lf,https://weibo.com/2821479540,恭喜肖战，这是我单曲循环的歌，让我感觉到温暖和力量,3月10日 12:30,0,0,1,0.7952
Why__So__Serious___________,https://weibo.com/2394597560,恭喜肖战！☀️,3月10日 12:30,0,0,1,0.8677
Sookie-star,https://weibo.com/2132006162, #肖战光点2020全球单曲畅销榜第七# 恭喜🎉 肖战@X玖少年团肖战DAYTOY ，恭喜光点#肖战新歌光点#,3月10日 12:30,0,0,1,0.8742
给他点钱修刹车皮吧,https://weibo.com/2845730770,肖战🐮🍺！！！㊗️贺,3月10日 12:30,0,0,1,0.7854
clover5376,https://weibo.com/5626018558,我们战战就是厉害,3月10日 12:30,0,0,1,0.906
邵兔兔是嗑学家,https://weibo.com/5850202173,我希望中国人要比外国人更爱肖战！,3月10日 12:30,0,0,1,0.9065
盖世女瞎,https://weibo.com/6246791019,#肖战光点2020全球单曲畅销榜第七# “肖战成为该榜历史上唯一入榜的华语男歌手。 ​​​我必须说一句肖战厉害#肖战光点国际唱片协会全球单曲榜第七#,3月10日 12:30,0,0,0,0.5668
努力化妆的咕咕,https://weibo.com/7447796730,恭喜肖战恭喜光点,3月10日 12:30,0,0,1,0.7366
莫日暮,https://weibo.com/3555127107,哎呦比碧梨的Bad Guy 都高，可真nb靠虐粉刷销量也能上第七呢,3月10日 12:30,1,0,1,0.7939
梦呓语倩,https://weibo.com/6751512689,恭喜肖战  恭喜光点  继续努力吧,3月10日 12:30,0,0,1,0.8116
胖胖小绮DAYTOY,https://weibo.com/7484069033,肖战超话 肖战棒棒哒！这是我们的成绩啊！#肖战光点2020全球单曲畅销榜第七# #肖战光点ifpi全球单曲榜第七#,3月10日 12:30,0,0,1,0.9129
雾都XZ105,https://weibo.com/6833801481,恭喜肖战，恭喜光点@X玖少年团肖战DAYTOY,3月10日 12:30,1,0,1,0.9169
姜枣儿,https://weibo.com/5476284992,恭喜战哥哥，恭喜光点,3月10日 12:30,0,0,1,0.9101
云胡不喜谁与共,https://weibo.com/7378894103,恭喜肖战！恭喜恭喜！,3月10日 12:30,0,0,1,0.8453
呆桃子啵,https://weibo.com/6068147594,恭喜肖战 恭喜光点🎉,3月10日 12:30,0,0,1,0.7519
我是fi啊,https://weibo.com/7240742266,害这榜就是难上啊都要几首国内优秀作品一起出力才能上这个榜,3月10日 12:30,0,0,-1,0.2268
穷尽诗家笔-95,https://weibo.com/6014980329,啊啊啊啊啊啊啊啊恭喜肖战,3月10日 12:30,0,0,1,0.8726
赞吱,https://weibo.com/3645289411,光点点太棒了,3月10日 12:30,0,0,1,0.9086
我想我的加菲猫,https://weibo.com/7461809443,恭喜肖战,3月10日 12:30,0,0,1,0.7932
万千星辰ANTA,https://weibo.com/7352200797,光点为爱凝聚，燃起希望,3月10日 12:30,1,0,1,0.9066
白昼夜游·,https://weibo.com/5782975965,@oh_aewTEH 你觉得,3月10日 12:30,1,1,0,0.498
qwj-167,https://weibo.com/6457963822,这个真的厉害了啊！,3月10日 12:30,0,0,1,0.7644
别针和夹子的日常,https://weibo.com/6962583569,厉害厉害,3月10日 12:30,0,0,1,0.9111
余年一生一念,https://weibo.com/5709781741,#肖战光点2020全球单曲畅销榜第七# 恭喜歌手肖战！作为中国人看到华语男歌手入榜非常自豪未来继续与爱同行！,3月10日 12:30,1,0,1,0.8116
是DAYTOY的兔牙,https://weibo.com/6031460451,恭喜肖战,3月10日 12:30,0,0,1,0.7932
可爱的呀丫,https://weibo.com/6868053606,恭喜肖战光点上榜！未来可期！,3月10日 12:30,1,0,1,0.796
Why__So__Serious___________,https://weibo.com/2394597560,向阳而生☀️,3月10日 12:30,0,0,1,0.8007
JessyJZ,https://weibo.com/3630606411,恭喜肖战，因为值得,3月10日 12:30,0,0,1,0.9074
坚果是只喵o,https://weibo.com/6927549148,恭喜肖战 破界跨界创世界，恭喜你啊！,3月10日 12:30,0,0,1,0.7682
我想让别人我想让他们羡慕你xz,https://weibo.com/6850515833,#肖战光点2020全球单曲畅销榜第七# 向爱而行。@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.924
c念筱,https://weibo.com/5980256594,流弊,3月10日 12:30,0,0,-1,0.174
红似玫瑰2004,https://weibo.com/5929802337,恭喜肖战,3月10日 12:30,0,0,1,0.7932
是肖战DAYTOY啊_,https://weibo.com/7090185244,恭喜肖战,3月10日 12:30,0,0,1,0.7932
消逝光芒dyinglight,https://weibo.com/2465644814,丢人丢到国外  还恭喜,3月10日 12:30,0,0,-1,0.2707
卿酥,https://weibo.com/6168260321,肖战光芒万丈，未来可期,3月10日 12:30,0,0,1,0.7875
橘子洲_hjy,https://weibo.com/sqzs,留念,3月10日 12:30,0,0,1,0.798
要金玉满堂3,https://weibo.com/7380573925,//@Freedom·肖戰:恭喜光点，恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9107
葡萄成熟时coldwater,https://weibo.com/6179408651,太离谱了,3月10日 12:30,0,0,-1,0.1711
赞赞来碗不要肉不要面的牛肉面,https://weibo.com/6747774006,真棒#肖战光点2020全球单曲畅销榜第七# @X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9234
大概是慕强,https://weibo.com/6511655687,骄傲！,3月10日 12:30,0,0,1,0.8904
Kel蚂蚁,https://weibo.com/3542900823,粉丝都不会觉得尴尬吗？,3月10日 12:30,2,0,-1,0.1433
懒懒懒懒懒懒懒敢再懒一点么,https://weibo.com/2537096094,恭喜肖战恭喜光点，继续努力,3月10日 12:30,0,0,1,0.8332
向光721,https://weibo.com/7486613418,问题是。销量第七。你出国。没个外国人听啊。人家前6可是世界都听,3月10日 12:30,0,0,-1,0.1822
郑_十一,https://weibo.com/3963723521,卧槽牛批,3月10日 12:30,0,0,0,0.3634
一斤草莓吃光光,https://weibo.com/2822919595,我直呼好家伙,3月10日 12:30,0,0,0,0.4459
叁小姐520千金,https://weibo.com/2124031172,我买啦～,3月10日 12:30,0,0,1,0.7398
Starrysunlor,https://weibo.com/7403252077,恭喜啊！,3月10日 12:30,0,0,1,0.814
赞吱,https://weibo.com/3645289411,肖战太棒了啊,3月10日 12:30,0,0,1,0.9131
一杯年年,https://weibo.com/3777689441,卧槽,3月10日 12:30,0,0,-1,0.2109
瞳孔里的太阳xz,https://weibo.com/6547505777,恭喜所有上榜音乐人，努力与付出得到肯定！爱意汇聚，光点照我心，恭喜肖战战！@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9216
寒风舞蝶823,https://weibo.com/7191512295,恭喜肖战，恭喜光点,3月10日 12:30,0,0,1,0.7909
微笑的椰子offgun,https://weibo.com/1935721364,太棒啦,3月10日 12:30,0,0,1,0.9104
削铅笔LXY,https://weibo.com/5822253531,哇，恭喜肖战@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9222
fong04,https://weibo.com/6520738580,厲害👍,3月10日 12:30,0,0,1,0.8812
我以前的微博密码忘记了,https://weibo.com/5777170829,厉害啦@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.9294
专注肖家,https://weibo.com/6443766971,是很棒的意思嘛,3月10日 12:30,0,0,1,0.8953
老赵家菇凉,https://weibo.com/5747977245,恭喜肖战,3月10日 12:30,0,0,1,0.7932
脑子比你好,https://weibo.com/1801759042,恭喜肖战，厉害呀！希望以后越来越多优秀的中国歌手可以入榜！,3月10日 12:30,1,0,1,0.8739
hello星光smile,https://weibo.com/2667050421,#肖战光点国际唱片协会全球单曲榜第七# 恭喜《光点》，恭喜肖战🎉破解跨界闯世界@X玖少年团肖战DAYTOY,3月10日 12:30,0,0,1,0.8318
大白赞赞子,https://weibo.com/2771822973,恭喜肖战,3月10日 12:29,0,0,1,0.7932
清风明月思天涯,https://weibo.com/6016046140,#肖战光点2020年全球单曲畅销榜第七#,3月10日 12:29,1,0,0,0.681
庆安yaa,https://weibo.com/3868875656,哈哈，开心开心极了,3月10日 12:29,0,0,1,0.8603
远离--这尘嚣,https://weibo.com/6437559420,恭喜肖战,3月10日 12:29,1,0,1,0.7932
冰上的Kyle,https://weibo.com/6298334022,恭喜肖战，继续努力💪,3月10日 12:29,0,0,1,0.8509
君子之道知行合一,https://weibo.com/2879130171,这大概就是指着一家黑的原因吧？,3月10日 12:29,0,0,1,0.774
猫仔LILI,https://weibo.com/5729403048,呕,3月10日 12:29,0,0,-1,0.1344
肖锦瑟呐,https://weibo.com/7354883856,恭喜歌手肖战，恭喜光点。,3月10日 12:29,0,0,0,0.4576
夜枭小超人1234,https://weibo.com/5905910968,棒棒哒,3月10日 12:29,0,0,1,0.8957
蜡笔小新与蓝胖子,https://weibo.com/5469779780,啊这，只能说中国人多就是有钱。。这歌不是粉丝肯定都没听过啊,3月10日 12:29,0,0,-1,0.1843
Anthony·Lily麗,https://weibo.com/huali1926,肖战继续加油！,3月10日 12:29,0,0,1,0.8866
汐儿-吖,https://weibo.com/2802306177,恭喜战战！光点的确很好听！,3月10日 12:29,1,0,1,0.8808
Ruby的闲暇时光,https://weibo.com/7427729782,恭喜肖战 恭喜光点,3月10日 12:29,0,0,1,0.7366
吃瓜群众小白丁,https://weibo.com/7339709276,点点子优秀！！加油！！,3月10日 12:29,0,0,1,0.8731
想和坚果姑娘比可爱,https://weibo.com/6435727595,#肖战光点2020全球单曲畅销榜第七# 说真的，光点真的很好听的！恭喜@X玖少年团肖战DAYTOY,3月10日 12:29,0,0,1,0.9128
团肉肉0,https://weibo.com/6513882972,牛啊,3月10日 12:29,0,0,1,0.7779
